,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
86,Ally Mcbeal,0.356,0.392,1,-9.294,1,0.0289,0.924,0.551,0.654,0.242,78.033,audio_features,6iqt2XAk9TTVzOGE6ENQhs,spotify:track:6iqt2XAk9TTVzOGE6ENQhs,https://api.spotify.com/v1/tracks/6iqt2XAk9TTVzOGE6ENQhs,https://api.spotify.com/v1/audio-analysis/6iqt2XAk9TTVzOGE6ENQhs,184461,4
87,NO HALO,0.643,0.573,4,-7.034,1,0.0709,0.41,0.00017,0.0695,0.47,165.192,audio_features,694vvR5o19xHPhhJ5QdLN7,spotify:track:694vvR5o19xHPhhJ5QdLN7,https://api.spotify.com/v1/tracks/694vvR5o19xHPhhJ5QdLN7,https://api.spotify.com/v1/audio-analysis/694vvR5o19xHPhhJ5QdLN7,259747,4
88,Leaning On You,0.662,0.575,7,-8.342,1,0.0321,0.567,0.000979,0.101,0.636,94.001,audio_features,2iipFwAqp6CsCQMWlmiBMj,spotify:track:2iipFwAqp6CsCQMWlmiBMj,https://api.spotify.com/v1/tracks/2iipFwAqp6CsCQMWlmiBMj,https://api.spotify.com/v1/audio-analysis/2iipFwAqp6CsCQMWlmiBMj,201440,4
89,Take Yourself Home,0.364,0.606,5,-9.188,0,0.0831,0.0748,0.000322,0.106,0.289,99.73,audio_features,6YndZBGmLySgsVScckWkmO,spotify:track:6YndZBGmLySgsVScckWkmO,https://api.spotify.com/v1/tracks/6YndZBGmLySgsVScckWkmO,https://api.spotify.com/v1/audio-analysis/6YndZBGmLySgsVScckWkmO,249370,4
90,Softly,0.759,0.436,0,-11.233,0,0.0419,0.33,0.0113,0.102,0.782,94.03,audio_features,4PvbbMYL4fkToni5BLaYRb,spotify:track:4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/tracks/4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/audio-analysis/4PvbbMYL4fkToni5BLaYRb,185307,4
91,SUGAR (Remix) [feat. Dua Lipa],0.661,0.523,8,-5.902,1,0.0381,0.483,0.0,0.469,0.536,122.948,audio_features,438wODjSTL2jgn1nePaNew,spotify:track:438wODjSTL2jgn1nePaNew,https://api.spotify.com/v1/tracks/438wODjSTL2jgn1nePaNew,https://api.spotify.com/v1/audio-analysis/438wODjSTL2jgn1nePaNew,222009,4
92,Los Angeles,0.713,0.691,11,-5.011,1,0.0381,0.0311,0.000927,0.0987,0.517,99.968,audio_features,1YaBa6DI8Suh02EtIZOpdM,spotify:track:1YaBa6DI8Suh02EtIZOpdM,https://api.spotify.com/v1/tracks/1YaBa6DI8Suh02EtIZOpdM,https://api.spotify.com/v1/audio-analysis/1YaBa6DI8Suh02EtIZOpdM,200000,4
93,Sandstorm (feat. JID),0.637,0.512,2,-10.027,1,0.0978,0.59,0.000464,0.0712,0.33,109.492,audio_features,1NlWBpNYAnFT7gMGyC0Y1M,spotify:track:1NlWBpNYAnFT7gMGyC0Y1M,https://api.spotify.com/v1/tracks/1NlWBpNYAnFT7gMGyC0Y1M,https://api.spotify.com/v1/audio-analysis/1NlWBpNYAnFT7gMGyC0Y1M,179027,5
94,Hit Me Where It Hurts,0.732,0.523,4,-6.939,1,0.0314,0.133,0.000103,0.264,0.261,116.961,audio_features,2wcrQZ7ZJolYEfIaPP9yL4,spotify:track:2wcrQZ7ZJolYEfIaPP9yL4,https://api.spotify.com/v1/tracks/2wcrQZ7ZJolYEfIaPP9yL4,https://api.spotify.com/v1/audio-analysis/2wcrQZ7ZJolYEfIaPP9yL4,184132,4
95,Ur Name on a Grain of Rice,0.439,0.542,0,-7.667,1,0.0348,0.32,0.00282,0.0771,0.337,149.917,audio_features,0zM2a9OW0acD4xQvde2ckO,spotify:track:0zM2a9OW0acD4xQvde2ckO,https://api.spotify.com/v1/tracks/0zM2a9OW0acD4xQvde2ckO,https://api.spotify.com/v1/audio-analysis/0zM2a9OW0acD4xQvde2ckO,301579,4
96,Dead of Night,0.454,0.548,2,-11.618,1,0.0547,0.82,0.356,0.0606,0.5,99.892,audio_features,4WDazmiEd5PyY3taS11VfD,spotify:track:4WDazmiEd5PyY3taS11VfD,https://api.spotify.com/v1/tracks/4WDazmiEd5PyY3taS11VfD,https://api.spotify.com/v1/audio-analysis/4WDazmiEd5PyY3taS11VfD,239001,4
97,Kamikaze,0.403,0.65,8,-7.64,0,0.0388,0.0463,0.0017,0.0839,0.0617,123.732,audio_features,2cKo2UWaGTK2DCkn1T4vXW,spotify:track:2cKo2UWaGTK2DCkn1T4vXW,https://api.spotify.com/v1/tracks/2cKo2UWaGTK2DCkn1T4vXW,https://api.spotify.com/v1/audio-analysis/2cKo2UWaGTK2DCkn1T4vXW,311653,4
98,Scott Street,0.509,0.417,10,-9.632,1,0.0295,0.77,0.0946,0.0887,0.482,134.956,audio_features,36DPRfPRHwkNKmFSXESAKG,spotify:track:36DPRfPRHwkNKmFSXESAKG,https://api.spotify.com/v1/tracks/36DPRfPRHwkNKmFSXESAKG,https://api.spotify.com/v1/audio-analysis/36DPRfPRHwkNKmFSXESAKG,305001,4
99,Fool's Gold,0.737,0.479,9,-10.956,1,0.0431,0.721,0.000288,0.124,0.404,111.971,audio_features,2uatFg68ynGEapEel9ASuK,spotify:track:2uatFg68ynGEapEel9ASuK,https://api.spotify.com/v1/tracks/2uatFg68ynGEapEel9ASuK,https://api.spotify.com/v1/audio-analysis/2uatFg68ynGEapEel9ASuK,278983,4
